behaviorSpaceRun,componentID,componentSize,terr,mem,numPred
21,2,3,Pred,Shared,1
21,1,3,Pred,Shared,1
21,7,1,Pred,Shared,1
22,1,7,Pred,Shared,1
22,3,3,Pred,Shared,1
22,2,10,Pred,Shared,1
23,1,11,Pred,Shared,1
23,2,9,Pred,Shared,1
24,1,3,Pred,Shared,1
24,3,6,Pred,Shared,1
24,2,11,Pred,Shared,1
25,5,1,Pred,Shared,1
25,2,3,Pred,Shared,1
25,1,6,Pred,Shared,1
25,6,1,Pred,Shared,1
25,3,5,Pred,Shared,1
25,4,3,Pred,Shared,1
25,7,1,Pred,Shared,1
26,1,9,Pred,Shared,1
26,2,11,Pred,Shared,1
27,2,2,Pred,Shared,1
27,3,14,Pred,Shared,1
27,1,2,Pred,Shared,1
27,4,1,Pred,Shared,1
27,5,1,Pred,Shared,1
28,4,1,Pred,Shared,1
28,1,2,Pred,Shared,1
28,2,8,Pred,Shared,1
28,3,7,Pred,Shared,1
28,5,1,Pred,Shared,1
28,6,1,Pred,Shared,1
29,4,7,Pred,Shared,1
29,3,2,Pred,Shared,1
29,1,5,Pred,Shared,1
29,2,3,Pred,Shared,1
29,5,3,Pred,Shared,1
30,1,3,Pred,Shared,1
30,4,1,Pred,Shared,1
30,2,7,Pred,Shared,1
30,5,1,Pred,Shared,1
30,6,1,Pred,Shared,1
30,7,1,Pred,Shared,1
30,8,1,Pred,Shared,1
30,9,1,Pred,Shared,1
30,10,1,Pred,Shared,1
30,11,1,Pred,Shared,1
30,3,2,Pred,Shared,1
31,1,2,Pred,Shared,1
31,3,7,Pred,Shared,1
31,2,11,Pred,Shared,1
32,2,18,Pred,Shared,1
32,1,2,Pred,Shared,1
33,1,7,Pred,Shared,1
33,2,6,Pred,Shared,1
33,5,1,Pred,Shared,1
33,3,2,Pred,Shared,1
33,4,3,Pred,Shared,1
33,6,1,Pred,Shared,1
34,2,9,Pred,Shared,1
34,3,5,Pred,Shared,1
34,1,6,Pred,Shared,1
35,2,10,Pred,Shared,1
35,3,5,Pred,Shared,1
35,1,5,Pred,Shared,1
36,2,10,Pred,Shared,1
36,1,2,Pred,Shared,1
36,4,5,Pred,Shared,1
36,3,3,Pred,Shared,1
37,2,10,Pred,Shared,1
37,3,8,Pred,Shared,1
37,1,2,Pred,Shared,1
38,3,4,Pred,Shared,1
38,4,1,Pred,Shared,1
38,5,1,Pred,Shared,1
38,1,10,Pred,Shared,1
38,2,2,Pred,Shared,1
38,6,1,Pred,Shared,1
38,7,1,Pred,Shared,1
39,3,7,Pred,Shared,1
39,1,3,Pred,Shared,1
39,4,4,Pred,Shared,1
39,5,1,Pred,Shared,1
39,6,1,Pred,Shared,1
39,2,3,Pred,Shared,1
39,7,1,Pred,Shared,1
40,1,6,Pred,Shared,1
40,2,11,Pred,Shared,1
40,3,3,Pred,Shared,1
41,2,10,Pred,Shared,1
41,1,3,Pred,Shared,1
41,3,4,Pred,Shared,1
41,4,3,Pred,Shared,1
42,1,9,Pred,Shared,1
42,2,8,Pred,Shared,1
42,3,3,Pred,Shared,1
43,1,2,Pred,Shared,1
43,2,12,Pred,Shared,1
43,3,6,Pred,Shared,1
44,3,4,Pred,Shared,1
44,1,7,Pred,Shared,1
44,2,9,Pred,Shared,1
45,3,3,Pred,Shared,1
45,1,3,Pred,Shared,1
45,2,6,Pred,Shared,1
45,4,8,Pred,Shared,1
46,1,7,Pred,Shared,1
46,2,10,Pred,Shared,1
46,3,1,Pred,Shared,1
46,4,1,Pred,Shared,1
46,5,1,Pred,Shared,1
47,2,11,Pred,Shared,1
47,4,4,Pred,Shared,1
47,1,3,Pred,Shared,1
47,3,2,Pred,Shared,1
48,3,11,Pred,Shared,1
48,1,2,Pred,Shared,1
48,2,7,Pred,Shared,1
49,2,9,Pred,Shared,1
49,1,11,Pred,Shared,1
50,2,6,Pred,Shared,1
50,1,3,Pred,Shared,1
50,4,4,Pred,Shared,1
50,3,7,Pred,Shared,1
51,2,8,Pred,Shared,2
51,1,12,Pred,Shared,2
52,2,6,Pred,Shared,2
52,3,7,Pred,Shared,2
52,4,5,Pred,Shared,2
52,1,2,Pred,Shared,2
53,1,2,Pred,Shared,2
53,4,1,Pred,Shared,2
53,3,9,Pred,Shared,2
53,2,6,Pred,Shared,2
53,5,1,Pred,Shared,2
53,6,1,Pred,Shared,2
54,2,8,Pred,Shared,2
54,1,6,Pred,Shared,2
54,3,6,Pred,Shared,2
55,3,6,Pred,Shared,2
55,2,7,Pred,Shared,2
55,1,7,Pred,Shared,2
56,2,6,Pred,Shared,2
56,3,11,Pred,Shared,2
56,1,3,Pred,Shared,2
57,3,1,Pred,Shared,2
57,2,8,Pred,Shared,2
57,4,1,Pred,Shared,2
57,1,9,Pred,Shared,2
57,5,1,Pred,Shared,2
58,2,17,Pred,Shared,2
58,1,3,Pred,Shared,2
59,6,1,Pred,Shared,2
59,2,3,Pred,Shared,2
59,3,7,Pred,Shared,2
59,4,2,Pred,Shared,2
59,5,4,Pred,Shared,2
59,1,3,Pred,Shared,2
60,3,10,Pred,Shared,2
60,2,3,Pred,Shared,2
60,1,2,Pred,Shared,2
60,4,1,Pred,Shared,2
60,5,1,Pred,Shared,2
60,6,1,Pred,Shared,2
60,7,1,Pred,Shared,2
60,8,1,Pred,Shared,2
61,3,12,Pred,Shared,2
61,2,6,Pred,Shared,2
61,1,2,Pred,Shared,2
62,1,5,Pred,Shared,2
62,3,8,Pred,Shared,2
62,2,7,Pred,Shared,2
63,2,6,Pred,Shared,2
63,3,11,Pred,Shared,2
63,1,3,Pred,Shared,2
64,2,11,Pred,Shared,2
64,1,9,Pred,Shared,2
65,4,9,Pred,Shared,2
65,3,2,Pred,Shared,2
65,1,4,Pred,Shared,2
65,2,3,Pred,Shared,2
65,5,1,Pred,Shared,2
65,6,1,Pred,Shared,2
66,2,9,Pred,Shared,2
66,1,7,Pred,Shared,2
66,3,3,Pred,Shared,2
66,4,1,Pred,Shared,2
67,4,1,Pred,Shared,2
67,2,8,Pred,Shared,2
67,5,1,Pred,Shared,2
67,1,7,Pred,Shared,2
67,3,2,Pred,Shared,2
67,6,1,Pred,Shared,2
68,4,3,Pred,Shared,2
68,3,9,Pred,Shared,2
68,5,2,Pred,Shared,2
68,1,2,Pred,Shared,2
68,6,1,Pred,Shared,2
68,7,1,Pred,Shared,2
68,2,2,Pred,Shared,2
69,2,7,Pred,Shared,2
69,3,7,Pred,Shared,2
69,1,6,Pred,Shared,2
70,2,4,Pred,Shared,2
70,1,4,Pred,Shared,2
70,3,11,Pred,Shared,2
70,4,1,Pred,Shared,2
71,2,4,Pred,Shared,2
71,3,2,Pred,Shared,2
71,4,3,Pred,Shared,2
71,5,2,Pred,Shared,2
71,1,6,Pred,Shared,2
71,6,1,Pred,Shared,2
71,7,1,Pred,Shared,2
71,8,1,Pred,Shared,2
72,3,8,Pred,Shared,2
72,1,2,Pred,Shared,2
72,2,5,Pred,Shared,2
72,4,5,Pred,Shared,2
73,2,4,Pred,Shared,2
73,3,7,Pred,Shared,2
73,1,9,Pred,Shared,2
74,1,11,Pred,Shared,2
74,2,9,Pred,Shared,2
75,3,1,Pred,Shared,2
75,2,9,Pred,Shared,2
75,1,9,Pred,Shared,2
75,4,1,Pred,Shared,2
76,3,7,Pred,Shared,2
76,2,11,Pred,Shared,2
76,1,2,Pred,Shared,2
77,3,6,Pred,Shared,2
77,2,7,Pred,Shared,2
77,4,1,Pred,Shared,2
77,5,1,Pred,Shared,2
77,6,1,Pred,Shared,2
77,7,1,Pred,Shared,2
77,1,2,Pred,Shared,2
77,8,1,Pred,Shared,2
78,2,4,Pred,Shared,2
78,1,5,Pred,Shared,2
78,3,4,Pred,Shared,2
78,4,7,Pred,Shared,2
79,3,6,Pred,Shared,2
79,1,8,Pred,Shared,2
79,2,6,Pred,Shared,2
80,5,1,Pred,Shared,2
80,2,3,Pred,Shared,2
80,3,6,Pred,Shared,2
80,1,3,Pred,Shared,2
80,4,7,Pred,Shared,2
81,2,6,Pred,Shared,2
81,3,7,Pred,Shared,2
81,1,3,Pred,Shared,2
81,4,4,Pred,Shared,2
82,1,9,Pred,Shared,2
82,3,8,Pred,Shared,2
82,2,3,Pred,Shared,2
83,1,5,Pred,Shared,2
83,2,15,Pred,Shared,2
84,2,10,Pred,Shared,2
84,4,3,Pred,Shared,2
84,3,5,Pred,Shared,2
84,1,2,Pred,Shared,2
85,2,9,Pred,Shared,2
85,3,3,Pred,Shared,2
85,1,6,Pred,Shared,2
85,4,1,Pred,Shared,2
85,5,1,Pred,Shared,2
86,1,5,Pred,Shared,2
86,2,7,Pred,Shared,2
86,3,8,Pred,Shared,2
87,3,7,Pred,Shared,2
87,1,5,Pred,Shared,2
87,2,8,Pred,Shared,2
88,2,8,Pred,Shared,2
88,4,6,Pred,Shared,2
88,1,4,Pred,Shared,2
88,3,2,Pred,Shared,2
89,2,8,Pred,Shared,2
89,3,5,Pred,Shared,2
89,1,4,Pred,Shared,2
89,4,1,Pred,Shared,2
89,5,1,Pred,Shared,2
89,6,1,Pred,Shared,2
90,2,7,Pred,Shared,2
90,1,9,Pred,Shared,2
90,3,4,Pred,Shared,2
91,3,7,Pred,Shared,2
91,2,8,Pred,Shared,2
91,1,3,Pred,Shared,2
91,4,2,Pred,Shared,2
92,3,15,Pred,Shared,2
92,1,2,Pred,Shared,2
92,2,3,Pred,Shared,2
93,3,12,Pred,Shared,2
93,2,3,Pred,Shared,2
93,1,5,Pred,Shared,2
94,3,14,Pred,Shared,2
94,2,2,Pred,Shared,2
94,1,4,Pred,Shared,2
95,2,7,Pred,Shared,2
95,1,8,Pred,Shared,2
95,3,5,Pred,Shared,2
96,1,5,Pred,Shared,2
96,2,15,Pred,Shared,2
97,1,10,Pred,Shared,2
97,2,10,Pred,Shared,2
98,2,14,Pred,Shared,2
98,3,3,Pred,Shared,2
98,1,3,Pred,Shared,2
99,1,9,Pred,Shared,2
99,3,3,Pred,Shared,2
99,2,8,Pred,Shared,2
100,1,9,Pred,Shared,2
100,3,4,Pred,Shared,2
100,2,7,Pred,Shared,2
101,4,1,Pred,Shared,3
101,3,13,Pred,Shared,3
101,1,3,Pred,Shared,3
101,2,3,Pred,Shared,3
102,2,14,Pred,Shared,3
102,1,6,Pred,Shared,3
103,4,1,Pred,Shared,3
103,2,8,Pred,Shared,3
103,3,7,Pred,Shared,3
103,1,4,Pred,Shared,3
104,1,15,Pred,Shared,3
104,2,5,Pred,Shared,3
105,2,6,Pred,Shared,3
105,3,6,Pred,Shared,3
105,5,1,Pred,Shared,3
105,1,2,Pred,Shared,3
105,4,4,Pred,Shared,3
105,6,1,Pred,Shared,3
106,1,8,Pred,Shared,3
106,3,6,Pred,Shared,3
106,2,6,Pred,Shared,3
107,2,7,Pred,Shared,3
107,4,4,Pred,Shared,3
107,3,5,Pred,Shared,3
107,1,4,Pred,Shared,3
108,2,12,Pred,Shared,3
108,1,8,Pred,Shared,3
109,2,8,Pred,Shared,3
109,4,1,Pred,Shared,3
109,3,6,Pred,Shared,3
109,1,3,Pred,Shared,3
109,5,1,Pred,Shared,3
109,6,1,Pred,Shared,3
110,4,8,Pred,Shared,3
110,5,1,Pred,Shared,3
110,3,2,Pred,Shared,3
110,1,2,Pred,Shared,3
110,2,7,Pred,Shared,3
111,3,7,Pred,Shared,3
111,2,10,Pred,Shared,3
111,1,3,Pred,Shared,3
112,2,8,Pred,Shared,3
112,4,5,Pred,Shared,3
112,1,2,Pred,Shared,3
112,3,5,Pred,Shared,3
113,1,11,Pred,Shared,3
113,3,5,Pred,Shared,3
113,2,4,Pred,Shared,3
114,2,11,Pred,Shared,3
114,1,9,Pred,Shared,3
115,5,3,Pred,Shared,3
115,6,1,Pred,Shared,3
115,2,3,Pred,Shared,3
115,1,2,Pred,Shared,3
115,3,7,Pred,Shared,3
115,4,2,Pred,Shared,3
115,7,1,Pred,Shared,3
115,8,1,Pred,Shared,3
116,1,4,Pred,Shared,3
116,2,10,Pred,Shared,3
116,3,4,Pred,Shared,3
116,4,2,Pred,Shared,3
117,5,4,Pred,Shared,3
117,3,4,Pred,Shared,3
117,4,7,Pred,Shared,3
117,1,3,Pred,Shared,3
117,2,2,Pred,Shared,3
118,5,1,Pred,Shared,3
118,2,4,Pred,Shared,3
118,1,5,Pred,Shared,3
118,4,4,Pred,Shared,3
118,6,1,Pred,Shared,3
118,3,4,Pred,Shared,3
118,7,1,Pred,Shared,3
119,3,5,Pred,Shared,3
119,1,11,Pred,Shared,3
119,2,4,Pred,Shared,3
120,1,9,Pred,Shared,3
120,2,11,Pred,Shared,3
121,5,1,Pred,Shared,3
121,3,5,Pred,Shared,3
121,6,1,Pred,Shared,3
121,2,3,Pred,Shared,3
121,4,7,Pred,Shared,3
121,1,3,Pred,Shared,3
122,3,3,Pred,Shared,3
122,2,11,Pred,Shared,3
122,1,6,Pred,Shared,3
123,3,4,Pred,Shared,3
123,4,7,Pred,Shared,3
123,1,6,Pred,Shared,3
123,2,3,Pred,Shared,3
124,2,5,Pred,Shared,3
124,1,15,Pred,Shared,3
125,1,2,Pred,Shared,3
125,2,12,Pred,Shared,3
125,3,6,Pred,Shared,3
126,2,13,Pred,Shared,3
126,1,3,Pred,Shared,3
126,3,4,Pred,Shared,3
127,4,4,Pred,Shared,3
127,1,2,Pred,Shared,3
127,2,12,Pred,Shared,3
127,3,2,Pred,Shared,3
128,4,3,Pred,Shared,3
128,3,4,Pred,Shared,3
128,2,4,Pred,Shared,3
128,1,9,Pred,Shared,3
129,2,18,Pred,Shared,3
129,1,2,Pred,Shared,3
130,3,5,Pred,Shared,3
130,1,6,Pred,Shared,3
130,2,9,Pred,Shared,3
131,2,13,Pred,Shared,3
131,1,7,Pred,Shared,3
132,2,13,Pred,Shared,3
132,3,5,Pred,Shared,3
132,1,2,Pred,Shared,3
133,1,5,Pred,Shared,3
133,2,4,Pred,Shared,3
133,3,6,Pred,Shared,3
133,4,4,Pred,Shared,3
133,5,1,Pred,Shared,3
134,2,5,Pred,Shared,3
134,4,10,Pred,Shared,3
134,3,3,Pred,Shared,3
134,1,2,Pred,Shared,3
135,2,7,Pred,Shared,3
135,1,6,Pred,Shared,3
135,4,4,Pred,Shared,3
135,3,3,Pred,Shared,3
136,1,10,Pred,Shared,3
136,2,5,Pred,Shared,3
136,3,5,Pred,Shared,3
137,1,2,Pred,Shared,3
137,2,8,Pred,Shared,3
137,3,7,Pred,Shared,3
137,4,1,Pred,Shared,3
137,5,1,Pred,Shared,3
137,6,1,Pred,Shared,3
138,2,9,Pred,Shared,3
138,1,2,Pred,Shared,3
138,3,9,Pred,Shared,3
139,1,7,Pred,Shared,3
139,2,13,Pred,Shared,3
140,3,8,Pred,Shared,3
140,4,2,Pred,Shared,3
140,5,1,Pred,Shared,3
140,2,4,Pred,Shared,3
140,6,1,Pred,Shared,3
140,7,1,Pred,Shared,3
140,1,2,Pred,Shared,3
140,8,1,Pred,Shared,3
141,5,1,Pred,Shared,3
141,3,4,Pred,Shared,3
141,4,3,Pred,Shared,3
141,2,5,Pred,Shared,3
141,6,1,Pred,Shared,3
141,7,1,Pred,Shared,3
141,1,4,Pred,Shared,3
141,8,1,Pred,Shared,3
142,1,9,Pred,Shared,3
142,3,8,Pred,Shared,3
142,2,3,Pred,Shared,3
143,4,3,Pred,Shared,3
143,1,6,Pred,Shared,3
143,3,9,Pred,Shared,3
143,2,2,Pred,Shared,3
144,2,4,Pred,Shared,3
144,1,6,Pred,Shared,3
144,3,9,Pred,Shared,3
144,4,1,Pred,Shared,3
145,3,8,Pred,Shared,3
145,2,6,Pred,Shared,3
145,4,3,Pred,Shared,3
145,1,3,Pred,Shared,3
146,2,13,Pred,Shared,3
146,1,7,Pred,Shared,3
147,2,18,Pred,Shared,3
147,1,2,Pred,Shared,3
148,3,9,Pred,Shared,3
148,1,8,Pred,Shared,3
148,2,3,Pred,Shared,3
149,2,7,Pred,Shared,3
149,3,8,Pred,Shared,3
149,4,3,Pred,Shared,3
149,1,2,Pred,Shared,3
150,1,8,Pred,Shared,3
150,2,10,Pred,Shared,3
150,3,2,Pred,Shared,3
151,1,2,Pred,Shared,4
151,3,7,Pred,Shared,4
151,2,11,Pred,Shared,4
152,2,15,Pred,Shared,4
152,1,5,Pred,Shared,4
153,4,1,Pred,Shared,4
153,1,5,Pred,Shared,4
153,3,3,Pred,Shared,4
153,2,7,Pred,Shared,4
153,5,1,Pred,Shared,4
153,6,1,Pred,Shared,4
153,7,1,Pred,Shared,4
153,8,1,Pred,Shared,4
154,3,4,Pred,Shared,4
154,2,13,Pred,Shared,4
154,1,3,Pred,Shared,4
155,3,12,Pred,Shared,4
155,1,4,Pred,Shared,4
155,2,4,Pred,Shared,4
156,1,8,Pred,Shared,4
156,3,1,Pred,Shared,4
156,2,10,Pred,Shared,4
156,4,1,Pred,Shared,4
157,2,10,Pred,Shared,4
157,3,4,Pred,Shared,4
157,1,6,Pred,Shared,4
158,3,4,Pred,Shared,4
158,1,4,Pred,Shared,4
158,2,7,Pred,Shared,4
158,4,5,Pred,Shared,4
159,2,18,Pred,Shared,4
159,1,2,Pred,Shared,4
160,4,2,Pred,Shared,4
160,3,4,Pred,Shared,4
160,1,8,Pred,Shared,4
160,5,4,Pred,Shared,4
160,2,2,Pred,Shared,4
161,1,9,Pred,Shared,4
161,2,11,Pred,Shared,4
162,4,3,Pred,Shared,4
162,5,2,Pred,Shared,4
162,2,4,Pred,Shared,4
162,3,8,Pred,Shared,4
162,1,3,Pred,Shared,4
163,3,12,Pred,Shared,4
163,2,5,Pred,Shared,4
163,1,3,Pred,Shared,4
164,2,8,Pred,Shared,4
164,1,2,Pred,Shared,4
164,3,10,Pred,Shared,4
165,2,6,Pred,Shared,4
165,3,3,Pred,Shared,4
165,1,6,Pred,Shared,4
165,4,5,Pred,Shared,4
166,3,6,Pred,Shared,4
166,1,8,Pred,Shared,4
166,2,6,Pred,Shared,4
167,4,4,Pred,Shared,4
167,1,6,Pred,Shared,4
167,2,6,Pred,Shared,4
167,3,4,Pred,Shared,4
168,2,3,Pred,Shared,4
168,3,10,Pred,Shared,4
168,1,7,Pred,Shared,4
169,1,2,Pred,Shared,4
169,2,12,Pred,Shared,4
169,3,5,Pred,Shared,4
169,4,1,Pred,Shared,4
170,4,1,Pred,Shared,4
170,3,4,Pred,Shared,4
170,1,4,Pred,Shared,4
170,5,1,Pred,Shared,4
170,2,7,Pred,Shared,4
170,6,1,Pred,Shared,4
170,7,1,Pred,Shared,4
170,8,1,Pred,Shared,4
171,3,5,Pred,Shared,4
171,2,9,Pred,Shared,4
171,4,4,Pred,Shared,4
171,1,2,Pred,Shared,4
172,3,7,Pred,Shared,4
172,2,2,Pred,Shared,4
172,1,11,Pred,Shared,4
173,4,1,Pred,Shared,4
173,1,4,Pred,Shared,4
173,5,1,Pred,Shared,4
173,3,6,Pred,Shared,4
173,2,6,Pred,Shared,4
173,6,1,Pred,Shared,4
173,7,1,Pred,Shared,4
174,2,2,Pred,Shared,4
174,1,11,Pred,Shared,4
174,3,4,Pred,Shared,4
174,4,1,Pred,Shared,4
174,5,1,Pred,Shared,4
174,6,1,Pred,Shared,4
175,2,7,Pred,Shared,4
175,3,3,Pred,Shared,4
175,1,6,Pred,Shared,4
175,4,4,Pred,Shared,4
176,2,13,Pred,Shared,4
176,1,4,Pred,Shared,4
176,3,3,Pred,Shared,4
177,2,12,Pred,Shared,4
177,1,8,Pred,Shared,4
178,2,12,Pred,Shared,4
178,3,3,Pred,Shared,4
178,4,3,Pred,Shared,4
178,1,2,Pred,Shared,4
179,3,10,Pred,Shared,4
179,2,7,Pred,Shared,4
179,1,2,Pred,Shared,4
179,4,1,Pred,Shared,4
180,2,5,Pred,Shared,4
180,3,10,Pred,Shared,4
180,1,5,Pred,Shared,4
181,1,14,Pred,Shared,4
181,2,4,Pred,Shared,4
181,3,2,Pred,Shared,4
182,2,11,Pred,Shared,4
182,1,6,Pred,Shared,4
182,3,3,Pred,Shared,4
183,1,5,Pred,Shared,4
183,2,11,Pred,Shared,4
183,3,4,Pred,Shared,4
184,2,8,Pred,Shared,4
184,3,5,Pred,Shared,4
184,1,3,Pred,Shared,4
184,4,4,Pred,Shared,4
185,3,11,Pred,Shared,4
185,2,6,Pred,Shared,4
185,1,3,Pred,Shared,4
186,1,8,Pred,Shared,4
186,2,7,Pred,Shared,4
186,3,5,Pred,Shared,4
187,1,11,Pred,Shared,4
187,2,9,Pred,Shared,4
188,4,8,Pred,Shared,4
188,1,3,Pred,Shared,4
188,3,6,Pred,Shared,4
188,2,3,Pred,Shared,4
189,2,14,Pred,Shared,4
189,3,4,Pred,Shared,4
189,1,2,Pred,Shared,4
190,1,3,Pred,Shared,4
190,2,7,Pred,Shared,4
190,5,1,Pred,Shared,4
190,3,3,Pred,Shared,4
190,6,1,Pred,Shared,4
190,4,4,Pred,Shared,4
190,7,1,Pred,Shared,4
191,2,10,Pred,Shared,4
191,1,5,Pred,Shared,4
191,3,3,Pred,Shared,4
191,4,1,Pred,Shared,4
191,5,1,Pred,Shared,4
192,1,11,Pred,Shared,4
192,2,3,Pred,Shared,4
192,3,6,Pred,Shared,4
193,2,6,Pred,Shared,4
193,3,10,Pred,Shared,4
193,1,4,Pred,Shared,4
194,3,4,Pred,Shared,4
194,4,7,Pred,Shared,4
194,1,5,Pred,Shared,4
194,2,4,Pred,Shared,4
195,3,4,Pred,Shared,4
195,2,9,Pred,Shared,4
195,4,4,Pred,Shared,4
195,1,3,Pred,Shared,4
196,4,4,Pred,Shared,4
196,3,6,Pred,Shared,4
196,2,3,Pred,Shared,4
196,1,5,Pred,Shared,4
196,5,1,Pred,Shared,4
196,6,1,Pred,Shared,4
197,3,7,Pred,Shared,4
197,4,5,Pred,Shared,4
197,2,3,Pred,Shared,4
197,1,5,Pred,Shared,4
198,4,9,Pred,Shared,4
198,2,4,Pred,Shared,4
198,1,3,Pred,Shared,4
198,3,4,Pred,Shared,4
199,1,9,Pred,Shared,4
199,3,6,Pred,Shared,4
199,2,5,Pred,Shared,4
200,2,17,Pred,Shared,4
200,1,3,Pred,Shared,4
1,2,11,Prey,Individual,1
1,1,5,Prey,Individual,1
1,4,1,Prey,Individual,1
1,3,3,Prey,Individual,1
2,2,4,Prey,Individual,1
2,4,7,Prey,Individual,1
2,1,2,Prey,Individual,1
2,3,7,Prey,Individual,1
3,3,12,Prey,Individual,1
3,1,6,Prey,Individual,1
3,2,2,Prey,Individual,1
4,3,5,Prey,Individual,1
4,2,13,Prey,Individual,1
4,1,2,Prey,Individual,1
5,1,8,Prey,Individual,1
5,2,12,Prey,Individual,1
6,1,2,Prey,Individual,1
6,5,4,Prey,Individual,1
6,2,5,Prey,Individual,1
6,4,3,Prey,Individual,1
6,3,4,Prey,Individual,1
6,6,1,Prey,Individual,1
6,7,1,Prey,Individual,1
7,2,5,Prey,Individual,1
7,3,5,Prey,Individual,1
7,1,10,Prey,Individual,1
8,1,7,Prey,Individual,1
8,2,7,Prey,Individual,1
8,3,6,Prey,Individual,1
9,2,4,Prey,Individual,1
9,4,5,Prey,Individual,1
9,5,3,Prey,Individual,1
9,3,6,Prey,Individual,1
9,1,2,Prey,Individual,1
10,2,10,Prey,Individual,1
10,1,7,Prey,Individual,1
10,3,3,Prey,Individual,1
11,2,10,Prey,Individual,1
11,1,10,Prey,Individual,1
12,3,9,Prey,Individual,1
12,2,9,Prey,Individual,1
12,1,2,Prey,Individual,1
13,2,8,Prey,Individual,1
13,3,8,Prey,Individual,1
13,1,4,Prey,Individual,1
14,2,5,Prey,Individual,1
14,3,8,Prey,Individual,1
14,1,7,Prey,Individual,1
15,2,7,Prey,Individual,1
15,3,4,Prey,Individual,1
15,1,4,Prey,Individual,1
15,4,5,Prey,Individual,1
16,4,4,Prey,Individual,1
16,2,7,Prey,Individual,1
16,1,6,Prey,Individual,1
16,3,3,Prey,Individual,1
17,2,13,Prey,Individual,1
17,1,2,Prey,Individual,1
17,3,5,Prey,Individual,1
18,1,5,Prey,Individual,1
18,2,11,Prey,Individual,1
18,4,1,Prey,Individual,1
18,3,3,Prey,Individual,1
19,1,9,Prey,Individual,1
19,3,5,Prey,Individual,1
19,2,4,Prey,Individual,1
19,4,1,Prey,Individual,1
19,5,1,Prey,Individual,1
20,2,2,Prey,Individual,1
20,3,11,Prey,Individual,1
20,1,7,Prey,Individual,1
21,2,10,Prey,Individual,1
21,3,6,Prey,Individual,1
21,4,1,Prey,Individual,1
21,1,2,Prey,Individual,1
21,5,1,Prey,Individual,1
22,2,6,Prey,Individual,1
22,1,11,Prey,Individual,1
22,3,3,Prey,Individual,1
23,1,4,Prey,Individual,1
23,4,3,Prey,Individual,1
23,2,5,Prey,Individual,1
23,5,1,Prey,Individual,1
23,6,1,Prey,Individual,1
23,3,4,Prey,Individual,1
23,7,1,Prey,Individual,1
23,8,1,Prey,Individual,1
24,4,13,Prey,Individual,1
24,3,2,Prey,Individual,1
24,2,2,Prey,Individual,1
24,5,1,Prey,Individual,1
24,1,2,Prey,Individual,1
25,3,4,Prey,Individual,1
25,4,6,Prey,Individual,1
25,5,3,Prey,Individual,1
25,6,1,Prey,Individual,1
25,2,3,Prey,Individual,1
25,1,2,Prey,Individual,1
25,7,1,Prey,Individual,1
26,3,13,Prey,Individual,1
26,2,2,Prey,Individual,1
26,1,5,Prey,Individual,1
27,2,10,Prey,Individual,1
27,3,8,Prey,Individual,1
27,1,2,Prey,Individual,1
28,2,15,Prey,Individual,1
28,1,5,Prey,Individual,1
29,3,10,Prey,Individual,1
29,2,8,Prey,Individual,1
29,1,2,Prey,Individual,1
30,2,11,Prey,Individual,1
30,1,3,Prey,Individual,1
30,3,6,Prey,Individual,1
31,1,9,Prey,Individual,1
31,3,3,Prey,Individual,1
31,2,2,Prey,Individual,1
31,4,6,Prey,Individual,1
32,3,4,Prey,Individual,1
32,4,5,Prey,Individual,1
32,2,5,Prey,Individual,1
32,1,6,Prey,Individual,1
33,1,6,Prey,Individual,1
33,3,7,Prey,Individual,1
33,2,7,Prey,Individual,1
34,2,6,Prey,Individual,1
34,3,9,Prey,Individual,1
34,1,5,Prey,Individual,1
35,4,1,Prey,Individual,1
35,2,7,Prey,Individual,1
35,3,5,Prey,Individual,1
35,5,1,Prey,Individual,1
35,1,6,Prey,Individual,1
36,3,10,Prey,Individual,1
36,2,4,Prey,Individual,1
36,1,6,Prey,Individual,1
37,2,12,Prey,Individual,1
37,3,6,Prey,Individual,1
37,1,2,Prey,Individual,1
38,2,9,Prey,Individual,1
38,3,5,Prey,Individual,1
38,1,5,Prey,Individual,1
38,4,1,Prey,Individual,1
39,3,3,Prey,Individual,1
39,5,1,Prey,Individual,1
39,1,3,Prey,Individual,1
39,4,8,Prey,Individual,1
39,2,5,Prey,Individual,1
40,2,3,Prey,Individual,1
40,1,11,Prey,Individual,1
40,3,6,Prey,Individual,1
41,1,2,Prey,Individual,1
41,5,2,Prey,Individual,1
41,4,6,Prey,Individual,1
41,3,4,Prey,Individual,1
41,2,6,Prey,Individual,1
42,2,13,Prey,Individual,1
42,1,7,Prey,Individual,1
43,1,11,Prey,Individual,1
43,3,7,Prey,Individual,1
43,2,2,Prey,Individual,1
44,3,6,Prey,Individual,1
44,2,8,Prey,Individual,1
44,1,6,Prey,Individual,1
45,1,5,Prey,Individual,1
45,2,15,Prey,Individual,1
46,1,9,Prey,Individual,1
46,2,11,Prey,Individual,1
47,3,8,Prey,Individual,1
47,2,5,Prey,Individual,1
47,1,7,Prey,Individual,1
48,2,5,Prey,Individual,1
48,3,9,Prey,Individual,1
48,4,4,Prey,Individual,1
48,1,2,Prey,Individual,1
49,2,11,Prey,Individual,1
49,3,6,Prey,Individual,1
49,1,3,Prey,Individual,1
50,3,5,Prey,Individual,1
